"","COMMENT_ID","AUTHOR","DATE","CONTENT","CLASS","key","YID"
"890","z12njt2xmsb2jpbp104ccz3xiwfzflriujo","Powpie Cheers",2015-05-23 13:58:07,"Lets party<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"891","z13tsligxuffvrxkz23qibyydnbagphm2","Terry Short",2015-05-23 11:46:55,"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"892","z13fehihaneyzh3wp04cfxrwkyfkwvgoex00k","pratik patel",2015-05-23 05:28:49,"mindblowing dance.,.,.superbbb song<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"893","z12ldxsqzsvvwf5h404cjh5ooxincztrles","Tiona Mayo",2015-05-23 04:03:15,"Anyone else think this video theme is a bit of an insult to 28 days later? <U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"894","z12lfnvjjm3vi1fsx23mdjc5rpu3x3kox04","Jd Hurst",2015-05-23 01:50:08,"Check out this video on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"895","z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k","Thejaynetts",2015-05-23 00:53:59,"Never get old <U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"896","z13rjvjx1qbrsf5ng233tbgyyxy2wroqu04","Châu Nguy<U+1EC5>n (Michelle)",2015-05-23 00:00:28,"I remember when this used to be so popular all around at the time.<br />I still love it.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"897","z13lfpkzyzvoynqvi234g5ix3taoefr21","Roham 11",2015-05-22 20:42:29,"Strong messages in every  song I&#39;ve  heard.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"898","z13jspr4tpe5cfofr23eftm4ivaigv1ju04","vipman yea",2015-05-22 19:29:46,"4 fucking years are fucking past so fucking fast fuck.....<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"899","z13bx3dxkuqafjtdo22dszzq4wy0sxxkq","sok piseth",2015-05-22 17:51:58,"I know it old song but (like) if you watching in 2015<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"900","z12fud04ypiisp4gu04ccbrobq2fzlbawsc0k","troll face",2015-05-22 16:27:17,"i&#39;m watching this on summer 2015<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"901","z12dfr5irwr5chwm3232gvnq2laqcdezn04","Carlos Rueda",2015-05-22 15:04:20,"I am going to blow my mind<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"902","z12tevwo3qq4cxwv022vgxnx2senxvxar04","FunCircUS",2015-05-22 14:43:16,"And i´m Shufflin still today :D<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"903","z12nd5j4tofqu3r5104cirbicuj0v3pp51k","Waleed Khan",2015-05-22 13:54:59,"This is my favorite song ever love this Party Rock It Everybody!!!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"904","z124c10ohxvlx1mip04ccp3rqtetgp2qxhs","Tu<U+1EA5>n Anh Nguy<U+1EC5>n Ti<U+1EBF>n",2015-05-22 12:31:53,"1000000000 views.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"905","z13ucpgpwv2zw3wwr04ch5jj3ya1jtmq1g0","JR6GAMING",2015-05-22 02:08:09,"lets get it to 1 BILLION<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"906","z120t12qtr23etulr23rvzbyfyj1yfons","Mayen Dabuol",2015-05-22 01:59:18,"Love this soooooooooooooooooooooooooooooooooooooooooooooooooo much<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"907","z121tf4iwyrivvpsf232dhho5k33dvxy204","Carol Galvan",2015-05-22 01:37:18,"I love this song so much<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"908","z13uzb3zqoylw1kl022zidpqbn2tfpcjr04","Connor Mire",2015-05-21 20:47:08,"I&#39;m A SUBSCRIBER<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"909","z13xxf3qlq2bxpm1o22zidpqbn2tfpcjr04","Connor Mire",2015-05-21 20:46:54,"This Song is AWESOME!!!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"910","z12cttv5iwv0ur3en221ih2zssbkfrczq04","Lolumad66",2015-05-21 19:41:48,"Best song ever made i swear :D i still hear even doe it old!! who else?<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"911","z12mzfsy0mypfvcy404ccdvqmyq5gzqazow0k","Nancy “Aya” Lo",2015-05-21 19:16:44,"I came here because of Vanoss.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"912","z13kvz3pluj4uv2es23ugvuytyftxbpb204","Tala sweet",2015-05-21 14:15:23,"Best song for ever<U+0001F49C><U+0001F49C><U+0001F622><br /><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"913","z12jjrfyukjlw5wyl04cddbo5pysslphbqs0k","Miix_MC",2015-05-21 14:01:01,"epic<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"914","z12qd1vx5xjecxvxu04cevnpmmqve30jgrk0k","Berty  Winata",2015-05-21 11:41:30,"I like so much this music,  good <U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"915","z13dv1fxtl20jhylo22pyx5gvme4wra1q","Shirley Donoso",2015-05-21 11:34:17,"Beautiful song<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"916","z13ufhijoxrjsnrxz04chh3gzledzruyg2c","Aryan Khemka",2015-05-21 05:31:14,"Why do I feel like as if Gangnam style copied their song from this?!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"917","z133xtoivnattvbm123idnoxlxryufnlg","LemonSpy_",2015-05-21 03:30:25,"Damn, this was everywhere<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"918","z13egr0zgknxttdyj04ci54ofzamcpuipng0k","Ice cream hero For AWSOMENESS!",2015-05-21 01:28:02,"Party time!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"919","z13mgxsztmn1hpam223tcxbglvi2wpx4o04","Steven Sachel",2015-05-21 01:24:34,"never gets old<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"920","z13wz3sxqzv5u1axg04cepvrosylertw5xo0k","Nick Hardison",2015-05-20 21:46:43,"this song is fu cking awesom!!!!!!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"921","z13ms12adsbdjbdds23nctrqsq2qhtose","Angela Alor",2015-05-20 19:53:57,"HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"922","z12cjdywboihdxu5d04celsj0m2vjzrwk0k","DrPunkable",2015-05-20 17:39:26,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"923","z12mfpupfyqairrzh04cf5v5ppeldjha53c","shreyes taral",2015-05-20 16:57:09,"This song is just insane.<br />Do you dance listening to this song?( i do, lol)<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"924","z13bdbmoqo3yurmfa22lznkpvqqkfl5fh","Smile day",2015-05-20 16:17:41,":)<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"925","z12vsvqwqyjiinvj204cjjjyflbgvbsgtlg0k","Eduardo Salgado Uresti",2015-05-20 13:16:34,"Thumbs up if shrek is gay <U+0001F44D><U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"926","z13rfjuxmtm3vd2eb23qi1brgq3ic5nxv04","Marshmallow Kingdom",2015-05-20 12:40:57,"THUMBS UP FOR ROBO GUY BABY<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"927","z12byh5aau33evli204cits4yxmsht0qjrg0k","Marshmallow Kingdom",2015-05-20 12:39:21,"SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY FUCK<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"928","z13wtxw41lucynljt04cits4yxmsht0qjrg0k","Marshmallow Kingdom",2015-05-20 12:38:04,"BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT!!!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"929","z13tudczpxi5j1eun22zudooymblxxeup","Mary McCoy",2015-05-20 12:10:42,"Memories<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"930","z133dbir3vbttld3122mdjtjyq3dc35z504","Ticci TøbyyX3",2015-05-20 10:15:33,"I lovee it <U+2665><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"931","z132ed545qrhytxr404ch1q43uuyzrdwnqs0k","Niecee Sumling",2015-05-20 07:52:09,"More views than nikki minaj Anaconda<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"932","z12de5li5lzwcbblp23gc11zmli4t5r10","Dicky Tricahyadi",2015-05-20 05:49:45,"LMFAO IS THE BEST<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"933","z133hrmoltquclguh23luxkq2w2zgj1vz","Daniel Cruz",2015-05-20 04:15:49,"Who else saw jesses dancing sorry if I spelled it wrong  peace<U+270C><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"934","z120ubqoukjxu1ktp22xfvexvyu3xzkbv04","Jasmin Lopez",2015-05-20 03:52:41,"I like how the robot shuffles he shuffles good<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"935","z12sub0pnwzlgnz0r23pwvaqtuveyxr1z","Blaze Blaziken",2015-05-20 03:50:29,"you cant stop the shuffle<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"936","z12aczabeuzvhb0bg04cg35o2li0whbglss0k","Maria Lopez",2015-05-20 02:07:55,"Dang Dat little kid gat moves<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"937","z125fx5glr2mwfycg22otzyjbvuod5yjx04","uncleltr",2015-05-20 01:50:18,"I miss this song. <U+0001F622><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"938","z13twftbwk3qxl3gp04cgnob4ueot3pglok0k","creeperx 945",2015-05-20 00:31:13,"Loves it<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"939","z12dhjqivqv3zvxwl04ccrs43v2wz1cbys40k","Bella Cullen",2015-05-19 23:21:48,"Check out this video on YouTube:<br />Gotta dance and just have a blast every time I hear this song !!!! Just <U+2765>love<U+2765> it!<br /><U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"940","z122wjt5wsi3xt25304cg1yrnxuxyluayuk0k","Insomniac",2015-05-19 23:17:19,"Man this song really does get in your bones - one minute I&#39;m nearly dosing off to sleep - the next I&#39;m shuffling like crazy with hot feet XD<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"941","z12lxf34zybwv5siw04cftthhuiksxfjpjo","Deyanira  Urena",2015-05-19 23:09:27,"That shake and that golden and black robot were really partying <U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"942","z131i14binnjjtrnn224e5yw5re0jxtmf","emrah England",2015-05-19 22:10:02,"Take a look at this video on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"943","z13jzdtr3nqkc5ooj04cilhxgzywzhfrnzc0k","Fire Ghost73",2015-05-19 22:01:54,"cooooooooooooolllllllllll<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"944","z12sz3wprvyovr2sr235gbex2tewsbqwh04","Khadra Abdirahman",2015-05-19 17:13:17,"Wow;)<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"945","z13hhvtojxzvyl3oc04ci5pzaqjpynz5nvo0k","edge mango",2015-05-19 12:40:24,"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY, finally my birthday isnt a curse, because on this day maylaysia airlines went missing, so i thought my birthday was a curse xD<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"946","z13ledpiwqidu5iu022vy1yy3zntxnniz04","Pepe The Meme King",2015-05-19 03:50:16,"everyday I&#39;m shufflin<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"947","z12nd53pxmacxb5wz04cfjsbvsjyjbqihvw0k","Pepe The Meme King",2015-05-19 03:49:29,"everyday I&#39;m shufflin<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"948","z12gyripbnbehdria04ccn2jxlqkwjhqbio","Damn Son",2015-05-19 03:49:19,"Thumbs up if FE-FE-FE-FE-FEGELEIN brought u here<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"949","z13bixew2rvmfpxcx23mf3iwxmydd3qh104","Teo Wei Jun",2015-05-19 02:04:52,"Every day I&#39;m Shuffling !<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"950","z13gcbixunqogr2k4220fp1xcqz5svi0b","Heavyassmetalman",2015-05-19 01:37:24,"cool song ever good thing its here<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"951","z13jwbvxvoqje10yg04ccbx5lna5w5rr0tg0k","EraserMan2",2015-05-19 00:46:08,"why does the world not shuffle???<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"952","z13bvpnptyiuzjlr004cijkhguzvjlsjrpw0k","jen ven",2015-05-18 18:14:56,"Love these guys, love the song!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"953","z13ot51yusa1htugp04cffzh0knkz55ae4w","Alexis Dean",2015-05-18 15:00:30,"Its funny because I listen to rock and death metal. But i like this.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"954","z133gz1qly2kit14004cgfuznyqezxay4uk0k","Georgina Riba",2015-05-18 14:57:49,"Shuffling all the way with LMFAO! I like this one, wish I could shuffle like these crazy dudes<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"955","z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k","CHINMAY JANGID",2015-05-18 14:50:38,"5th most viewed video.. i guess<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"956","z13duz4apzezupvmy22agxwikzizhrah304","JuanjoOMG",2015-05-18 13:48:51,"my favorite song<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"957","z12tyfpzkznlghgqz04cjpsp3ymuil05t3g","sheerwill",2015-05-18 13:01:00,"I like this song<br /><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"958","z13zvnepkwvgirzi104cdf1pyyyecthieew","Ali Altinisik",2015-05-18 10:56:12,"Wow dance show<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"959","z13cfr5o3mnyez4ju04ce3whmvflg1fifl00k","vieshva .d.exodous",2015-05-18 08:38:34,"Awesome<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"960","z12ojfkgxxrxurgvz23vxxjg2rabwlikn","Mason Pearce",2015-05-18 07:12:10,"like if ur watchin in 90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                              1<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"961","z12cgnpg1z2kydz5x04cg5djrte2zllprng0k","Cameron Raji",2015-05-18 04:20:48,"Good times. <U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"962","z13cy1hhuzuuz3m3n23jhbo4bsylj1rt5","Fred Courroie",2015-05-18 02:58:22,"Laughing My Fucking Ass Off!!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"963","z13djfvhftzqdxlql04chviyzoroz52wroo0k","Blaze Rod",2015-05-17 23:01:41,"when i see this back in 2015 i ask myself how people got to like this song. seems like Gangnam style copied this style though, might just be me but yea<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"964","z13suboizyjhsvsg004cj3iypry3hjewpss0k","connie cooper",2015-05-17 21:07:42,"wait I SAW A KID NOT KIDDING<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"965","z12hctzi5nvbxhcqu04civkgsujfeffxkvs0k","Donna Loyd",2015-05-17 19:58:38,"Party rock due and duel<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"966","z12je1hpbmvbux4iu04cflvz1qiluvvawo40k","Chihiro Cross",2015-05-17 19:55:19,"fucking love it omg :v<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"967","z13cdn1asl2jy5ceu23ssbvohmqcjxdw104","javiera fracisca labrin",2015-05-17 19:43:43,"this very good so I dance with some companions front of the whole school<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"968","z12gwzbqipbzyt0dg232zfya0qzpudm0e","Vathanarajah Kunarajah",2015-05-17 19:36:36,"Check out this video on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"969","z13qfx0atsepgjsjn04cdniyxw21y3qqarg0k","chicharito fan",2015-05-17 19:35:44,"I could finally do the spongebob but I started yesterday XD<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"970","z13jtruhmlzzznqps04cd5rrbl2uexth4to0k","Lorenzo Raggiante",2015-05-17 17:14:17,"Thumbs up if you&#39;re watching in 2015<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"971","z13ctjchczaqerw3i23aw3cbzqidflbb304","Naomi Rayner",2015-05-17 16:33:08,"I love it<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"972","z12xdtdgitfgyxa0y23sxbvrwp3owpjgd04","Julien Paradise",2015-05-17 16:18:24,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"973","z13yu32w3mrltv3qk04cjztj2wmos54qfss0k","Emiliano Maldonado",2015-05-17 15:38:50,"I hate it when Laura Bennett comes in<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"974","z13pxhrhjrjqfzifz23bttvrnrifc3nhf04","TelePricol - FUNNY VIDEOS,<U+041B><U+0423><U+0427><U+0428><U+0418><U+0415> <U+041F><U+0420><U+0418><U+041A><U+041E><U+041B><U+042B>",2015-05-17 14:02:31,"SUBSCRIBE TO MY CHANNEL<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"975","z12yyvhiywmvj305f04chz3hpyfpebypv5o","Sandra Barrett",2015-05-17 13:02:04,"Party in da <U+0001F3E0> tonight <U+0001F450><U+0001F450><U+0001F450><U+0001F450><U+0001F450><U+0001F450><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"976","z12kcnk5hsyvuv5sm22kfvapdk2of5poa04","Callum Hudson",2015-05-17 12:44:46,"Best for partying <U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"977","z12tjp244my0yhxqs04cc5jqkybuvrywkjw","The Relaxation Den",2015-05-17 12:13:49,"omg<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"978","z12wyrji5vvpjp1ux23ufr0pzojkz1fwk04","dan19752008",2015-05-17 11:50:46,"What&#39;s with the guys jacket? 1 sleeve and a sleeveless arm<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"979","z13lzzd4yrzbhzaez22gfnvw1nugw5k0h","OfficialBladeDoesGaming",2015-05-17 11:03:22,"Best song ever<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"980","z13wg12iskysxzuhi04cdhcxam2wdxfi4hk","Nina Mackie",2015-05-17 09:07:30,"Take a look at this video on YouTub<br />You<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"981","z13mdf1oeo3ddhrdg23sxtdw4mzmwdbsd","adish Newar",2015-05-17 08:21:37,"i like this steps...<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"982","z13pdz0imlendr3es23zsv5iflbewhedb","Lxflys yolo",2015-05-17 03:57:28,"Let get this video to one billion views<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"983","z12kcfcxyvb1cxhls220s3g4jlrtuppxg04","Eli Zabeth",2015-05-17 01:14:28,"In my head this is like 2 years ago.. Time FLIES<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"984","z131i5aanxneixud422egfx4rsmugbpm1","NoName",2015-05-17 01:07:13,"870,000,000 views...566,000 comments...oh my lanta<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"985","z132jt25frfdihz4304cjnnixqedsx2pvx00k","<U+0284><U+025B><U+025B><U+014B>i<U+025B> <U+10EA><U+025B><U+025B><U+014B>i<U+025B>",2015-05-17 00:45:35,"Its 2015 and still shuffling to this song<U+0001F3B6><U+0001F3B5><U+0001F3A7><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"986","z13xzrkqqre1tvoop04cfnzgaurpgxugyt40k","vinh nguyen",2015-05-16 23:25:15,"Check out this video on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"987","z13evxpranjhwr20s22mux2pkk33gxjmn","Charlotte “Cais” Blackstone",2015-05-16 20:54:22,"Who df is Lauren Bennett..<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"988","z125ynbaple1d13c322isreomnqfwlbpm04","<U+306F><U+308C><U+305F><U+3089><U+3044><U+3044><U+306D>",2015-05-16 20:51:51,"So,cool!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"989","z12hevg4xqi4gjfiy04cj3szcoqcwnhhjok0k","Matias Álvarez calderon",2015-05-16 19:10:09,"awesome<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"990","z122s1rwjlvzv3ybs04cglcyrnfatry5ku00k","Klaudija Horan",2015-05-16 18:39:56,"This is so cool,why haven&#39;t I heard this before?<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"991","z13ttr3z1kybet3io04cfv2icvbtj3ro120","ZRSFirelordGaming",2015-05-16 18:17:34,"XD I WAS GOING CRAZY FUCKIN CRAZY WATCHIN THIS BRAH<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"992","z12gg1xzcpijhj0s422ztz5iknucsduvl","Daisy Nieto",2015-05-16 18:16:00,"I shuffled while listening to this song. THE ILLNESS IS SPREADING!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"993","z12pgtzpkxugxrgvr234y53aaofptbql4","Alex Ramsey",2015-05-16 17:29:57,"Way was their a guy warring a robot head.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"994","z134sxlwjxiwhzfet222vtfplljkunrsm","Elidet Rivera",2015-05-16 17:08:18,"like the songs<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"995","z12yw1nglsawyxbjt04cfrzrtqiqxxsw2k40k","Xerota",2015-05-16 13:30:23,"Almost 1 billion views, nice.<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"996","z12te1b55o3szl5xp04chxrpppunsxoaxgw","brick paterson",2015-05-16 13:24:12,"sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"997","z12uftqhewi0v3ozj04cgnyylzjitrozgv00k","Pamela  Foster",2015-05-16 11:42:37,"I like it<br /><U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"998","z12wyr0hqtreu51mg22zf1zgvqavdvklk","Ashish Sachdeva",2015-05-16 02:11:43,"Gooooood<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"999","z12cvnpwzrmncblfm230ejjwpzvetrgl5","ROBLOX Gaming",2015-05-16 01:54:31,":3<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"1000","z12vxdc50rqhilm4304cc3rrlyejfbgb0cs","Oscar Yovera Palacios",2015-05-16 01:24:57,"likeeeeeeeee<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"1001","z13gelg50zuihd2bs04ccvojgrfvfrwjfmw0k","Liam Mcewan",2015-05-16 00:46:38,"shuffle!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"1002","z12xizopmzbch3dje04cibrzbqi2x54ptgk","Shaina Rodriguez",2015-05-16 00:20:41,"lol so funny love it<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"1003","z12pwrxj0kfrwnxye04cjxtqntycd1yia44","<U+202B><U+05D0><U+05E8><U+05D6> <U+05D0><U+05E8><U+05D9><U+05D4><U+202C><U+200E>",2015-05-15 19:46:53,"good party<U+FEFF>",0,"LMFAO","KQ6zr6kCPj8"
"1004","z13kf5iwrofhglmk1231xreqhuu4xrwcl","Synchronized™ Nightcore",2015-05-15 14:58:48,"Do not like this comment if you are not watching in 2004<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1005","z13dhbaigtyijdrwx04cizho1lfidrircjc","Nguyen Thanh Son",2015-05-15 12:57:45,"Check out this video on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1006","z13pgfty2nvaitsgd04cfbir1rfninn4auw0k","16ladydanger",2015-05-14 17:59:04,"Check out this playlist on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1007","z13ohniidsqhcjs1k22ti544qybadb25b04","reesekupp24",2015-05-14 14:10:58,"Check out this video on YouTube:<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1008","z12ojrnynma1j352o22ft1kx5s3xiprvx","Bradley beswick",2015-05-14 13:12:39,"share your thoughts<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1009","z13oyf1ben2sezqq504ci1i4ktees5aw0oc0k","Almohtarif Info | <U+0627><U+0644><U+0645><U+062D><U+062A><U+0631><U+0641> <U+0627><U+0646><U+0641><U+0648><U+200E>",2015-05-13 17:15:41,"subscribe me plzzzzzzz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1010","z13ltz3bakrjfxxhx04ccvzhorbicrlrnt00k","Aquan Hall",2015-05-12 17:25:33,"YouTube collaborator&#39;s anyone? subscribe to me, I&#39;ll subscribe back. I also will start uploading more YouTube videos.  <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23LMFAO"">#LMFAO</a><U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1011","z13butni2oehuf10e22nslhgcxydyv4cj","Joe Ybarra",2015-05-12 06:07:23,"Guys lmfaois going to have a reunion on June/27/15 at expo Idaho gardens there going 2 performe live and there&#39;s going 2 be a press conference after to answer questions about were there been its all live on my channel I got publishing rights subscribe to my channel to watch the whole thing if u don&#39;t believe me look it up hope to see all u true fans there and yes it&#39;s free <U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
"1012","z13oxrgicuueitsig04cijfwpunexhgyd3k","FreddyLegends Songs",2015-05-11 20:43:01,"IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP<U+FEFF>",1,"LMFAO","KQ6zr6kCPj8"
